percentage,outlier,imputation,r2
40,hst,interpolation,0.9324996680375912
50,none,none,0.9227532319711412
50,z,drop,0.919688006447228
50,z,LOCF,0.934686499588158
50,z,mean,0.9106354948880162
50,z,interpolation,0.9345989172738578
50,lof,drop,0.951127573450272
50,lof,LOCF,0.9402207127469666
50,lof,mean,0.7298371964474025
50,lof,interpolation,0.9382708889102652
50,iforest,drop,0.9259485575989848
50,iforest,LOCF,0.8845839582271562
50,iforest,mean,0.6522158869713506
50,iforest,interpolation,0.8858016746296309
50,hst,drop,0.923703161617194
50,hst,LOCF,0.9320753822610977
50,hst,mean,0.9019356060631412
50,hst,interpolation,0.9332045725048363
10,none,none,0.9498365717309084
10,z,drop,0.9506902450070158
10,z,LOCF,0.9529971329264808
10,z,mean,0.9408965912786688
10,z,interpolation,0.9530371172627256
10,lof,drop,0.9629717312090418
10,lof,LOCF,0.9515319724221422
10,lof,mean,0.8924946100975102
10,lof,interpolation,0.950212540242936
10,iforest,drop,0.9403937997326473
10,iforest,LOCF,0.7915451352644042
10,iforest,mean,0.6656514463562802
10,iforest,interpolation,0.7995000944572094
10,hst,drop,0.9435432113326914
10,hst,LOCF,0.915564813498902
10,hst,mean,0.900468392778196
10,hst,interpolation,0.9108438737981082
10,none,none,0.9503123698394472
10,z,drop,0.9529097976147244
10,z,LOCF,0.951635781667722
10,z,mean,0.9401688079798236
10,z,interpolation,0.9526378331484304
10,lof,drop,0.9627383039263095
10,lof,LOCF,0.9512921530501922
10,lof,mean,0.8902713680300012
10,lof,interpolation,0.948628200174102
10,iforest,drop,0.941953580550374
10,iforest,LOCF,0.7918084130966239
10,iforest,mean,0.6667432708003171
10,iforest,interpolation,0.8001327422100908
10,hst,drop,0.9433739844975422
10,hst,LOCF,0.913414323384948
10,hst,mean,0.8982335766369859
10,hst,interpolation,0.9082900534802693
10,none,none,0.947481290567352
10,z,drop,0.9531838893173044
10,z,LOCF,0.9530935535452708
10,z,mean,0.9400071151439248
10,z,interpolation,0.9534328431521004
10,lof,drop,0.9631305488395084
10,lof,LOCF,0.9529395305643282
10,lof,mean,0.8914099946350151
10,lof,interpolation,0.9498302855561378
10,iforest,drop,0.941071052357673
10,iforest,LOCF,0.7925318147939128
10,iforest,mean,0.6630449138421319
10,iforest,interpolation,0.8017817692173177
10,hst,drop,0.944632992070982
10,hst,LOCF,0.9213095610430438
10,hst,mean,0.9063220730348572
10,hst,interpolation,0.91773190445043
10,none,none,0.9487206362143693
10,z,drop,0.9498516225644492
